station,from,to,duration,int1,int2,int3,int4,int5,int6,int7,slope,intercept,rvalue,est7,est6p5,est6,latitude,longitude
6210000,1919-01-01,2010-12-31,33602,492.0,207.0,69.0,12.0,1.0,0.0,0.0,-0.771,2.042,-0.985,0.000444,0.00108,0.00262,33.85,132.78333333333333
6210030,1998-06-15,2010-12-31,4582,103.0,44.0,13.0,4.0,1.0,0.0,0.0,-0.544,1.646,-0.999,0.00686,0.0128,0.024,33.983333333333334,132.63333333333333
6210130,1998-06-15,2010-12-31,4582,69.0,19.0,3.0,1.0,1.0,0.0,0.0,-0.431,0.85,-0.923,0.00677,0.0111,0.0183,33.65,132.71666666666667
6210131,1998-06-15,2010-12-31,4582,20.0,7.0,2.0,1.0,0.0,0.0,0.0,-0.423,0.551,-0.986,0.00392,0.00638,0.0104,33.68333333333333,132.63333333333333
6211130,1998-06-15,2010-12-31,4582,42.0,16.0,6.0,2.0,1.0,0.0,0.0,-0.409,0.904,-0.996,0.011,0.0176,0.0282,33.78333333333333,132.71666666666667
6211230,1998-06-15,2010-12-31,4582,56.0,16.0,4.0,1.0,1.0,0.0,0.0,-0.421,0.828,-0.944,0.00755,0.0123,0.0199,33.75,132.8
6211630,1998-06-15,2010-12-31,4582,131.0,44.0,10.0,3.0,1.0,0.0,0.0,-0.545,1.59,-0.998,0.00593,0.0111,0.0208,33.65,132.9
6211631,1998-06-15,2010-12-31,4582,32.0,8.0,3.0,1.0,0.0,0.0,0.0,-0.452,0.716,-0.999,0.00359,0.00604,0.0102,33.68333333333333,133.03333333333333
6211632,1998-06-15,2010-12-31,4582,19.0,6.0,2.0,1.0,0.0,0.0,0.0,-0.389,0.428,-0.992,0.00507,0.00793,0.0124,33.55,133.0
6211760,1998-06-15,2010-12-31,4582,33.0,17.0,7.0,1.0,1.0,0.0,0.0,-0.454,1.008,-0.945,0.0068,0.0115,0.0193,33.8,132.86666666666667
6220000,1922-05-01,2010-12-31,32386,1017.0,310.0,83.0,12.0,2.0,0.0,0.0,-0.741,2.094,-0.997,0.000806,0.00189,0.00444,33.233333333333334,132.55
6220031,1998-06-15,2010-12-31,4582,97.0,35.0,7.0,1.0,1.0,0.0,0.0,-0.548,1.416,-0.947,0.00382,0.00717,0.0135,33.28333333333333,132.6
6220060,1998-06-15,2010-12-31,4582,68.0,40.0,11.0,2.0,1.0,0.0,0.0,-0.555,1.579,-0.988,0.00497,0.00941,0.0178,33.28333333333333,132.53333333333333
6220100,1996-04-01,2010-12-31,5387,79.0,27.0,4.0,1.0,0.0,0.0,0.0,-0.716,1.656,-0.996,0.000443,0.00101,0.0023,33.45,132.43333333333334
6220130,1998-06-15,2010-12-31,4582,95.0,48.0,13.0,2.0,2.0,0.0,0.0,-0.495,1.485,-0.949,0.0104,0.0184,0.0325,33.483333333333334,132.4
6220200,1994-07-15,2010-12-31,6013,42.0,12.0,3.0,1.0,0.0,0.0,0.0,-0.54,0.921,-0.998,0.00139,0.00259,0.00482,33.56666666666667,132.48333333333332
6220230,1998-06-15,2010-12-31,4582,103.0,48.0,14.0,4.0,1.0,0.0,0.0,-0.559,1.715,-1.0,0.00636,0.0121,0.023,33.5,132.55
6220430,1998-06-15,2010-12-31,4582,78.0,33.0,8.0,1.0,0.0,0.0,0.0,-0.759,1.986,-0.994,0.00047,0.00113,0.0027,33.55,132.65
6220431,1998-06-15,2010-12-31,4565,57.0,16.0,2.0,1.0,0.0,0.0,0.0,-0.602,1.211,-0.961,0.000992,0.00198,0.00397,33.56666666666667,132.8
6220432,1998-06-15,2010-12-31,4582,78.0,32.0,9.0,2.0,1.0,0.0,0.0,-0.517,1.401,-0.99,0.00606,0.011,0.0199,33.53333333333333,132.65
6220930,1998-06-15,2010-12-31,4582,102.0,53.0,16.0,4.0,2.0,0.0,0.0,-0.487,1.565,-0.992,0.0143,0.025,0.0438,33.483333333333334,132.35
6220932,1998-06-15,2010-12-31,4582,49.0,16.0,2.0,1.0,0.0,0.0,0.0,-0.602,1.209,-0.961,0.000989,0.00198,0.00395,33.45,132.25
6222030,1998-06-15,2010-12-31,4582,105.0,38.0,8.0,2.0,0.0,0.0,0.0,-0.639,1.748,-0.999,0.00187,0.00391,0.00815,33.233333333333334,132.71666666666667
6222800,1996-04-01,2010-12-31,5387,111.0,38.0,10.0,2.0,1.0,0.0,0.0,-0.544,1.455,-0.989,0.00445,0.00832,0.0156,33.38333333333333,132.65
6222830,1998-06-15,2010-12-31,4582,90.0,51.0,14.0,2.0,1.0,0.0,0.0,-0.597,1.779,-0.986,0.00399,0.00794,0.0158,33.36666666666667,132.51666666666668
6222831,1998-06-15,2010-12-31,4582,91.0,49.0,14.0,2.0,1.0,0.0,0.0,-0.592,1.756,-0.986,0.00412,0.00815,0.0161,33.38333333333333,132.41666666666666
6222832,1998-06-15,2010-12-31,4582,136.0,68.0,23.0,5.0,2.0,0.0,0.0,-0.526,1.79,-0.996,0.0129,0.0236,0.0432,33.31666666666667,132.43333333333334
6222833,1998-06-15,2010-12-31,4582,56.0,16.0,4.0,1.0,0.0,0.0,0.0,-0.602,1.31,-1.0,0.00125,0.00249,0.00498,33.38333333333333,132.75
6222932,1998-06-15,2010-12-31,4582,65.0,21.0,5.0,2.0,0.0,0.0,0.0,-0.511,1.207,-0.992,0.0043,0.00774,0.0139,32.96666666666667,132.58333333333334
6222933,1998-06-15,2010-12-31,4582,69.0,28.0,4.0,3.0,0.0,0.0,0.0,-0.485,1.199,-0.919,0.00636,0.0111,0.0194,32.96666666666667,132.65
6223030,1998-06-15,2010-12-31,4582,55.0,20.0,3.0,1.0,0.0,0.0,0.0,-0.651,1.446,-0.988,0.00078,0.00165,0.00349,33.25,132.68333333333334
6223031,1998-06-15,2010-12-31,4582,41.0,14.0,2.0,1.0,0.0,0.0,0.0,-0.573,1.103,-0.964,0.00123,0.00239,0.00462,33.333333333333336,132.8
6300000,1928-01-01,2010-12-31,30315,258.0,124.0,46.0,7.0,1.0,0.0,0.0,-0.71,1.716,-0.99,0.000558,0.00126,0.00286,33.25,134.18333333333334
6300100,1996-04-01,2010-12-31,5387,84.0,33.0,8.0,3.0,0.0,0.0,0.0,-0.521,1.36,-0.995,0.00518,0.00944,0.0172,33.5,133.9
6310000,1927-01-01,2010-12-31,30680,656.0,223.0,67.0,10.0,2.0,0.0,0.0,-0.697,1.883,-0.996,0.00101,0.00226,0.00504,33.55,133.53333333333333
6310300,1996-04-01,2010-12-31,5387,27.0,8.0,2.0,1.0,0.0,0.0,0.0,-0.452,0.587,-0.982,0.00267,0.00449,0.00755,33.4,133.28333333333333
6313300,1996-04-01,2010-12-31,5387,33.0,12.0,5.0,1.0,0.0,0.0,0.0,-0.54,1.043,-0.986,0.00184,0.00343,0.00639,33.6,133.68333333333334
6320100,1943-01-01,2010-12-31,24836,299.0,123.0,26.0,7.0,2.0,0.0,0.0,-0.594,1.408,-0.999,0.00179,0.00354,0.00702,32.916666666666664,132.7
6320200,1930-09-29,2010-12-31,29313,218.0,98.0,31.0,4.0,0.0,0.0,0.0,-0.695,1.541,-0.987,0.000477,0.00106,0.00236,32.71666666666667,133.01666666666668
6321600,1994-07-15,2010-12-31,6013,27.0,9.0,2.0,1.0,0.0,0.0,0.0,-0.477,0.633,-0.978,0.00197,0.0034,0.0059,33.31666666666667,133.06666666666666
6321700,1996-04-01,2010-12-31,5387,102.0,35.0,7.0,3.0,0.0,0.0,0.0,-0.533,1.387,-0.984,0.0045,0.00831,0.0154,33.03333333333333,133.01666666666668
7000000,1948-02-14,2010-12-31,22966,157.0,54.0,15.0,3.0,0.0,0.0,0.0,-0.628,1.213,-0.998,0.00066,0.00136,0.0028,34.416666666666664,131.38333333333333
7000033,1997-11-10,2010-12-31,4799,28.0,11.0,3.0,1.0,0.0,0.0,0.0,-0.521,0.95,-0.999,0.00202,0.00367,0.00669,34.63333333333333,131.66666666666666
7000034,1997-11-10,2010-12-31,4799,14.0,7.0,3.0,1.0,0.0,0.0,0.0,-0.423,0.59,-0.997,0.00429,0.00697,0.0113,34.43333333333333,131.58333333333334
7000035,1997-11-10,2010-12-31,4799,44.0,9.0,5.0,2.0,0.0,0.0,0.0,-0.327,0.513,-0.992,0.0168,0.0245,0.0357,34.61666666666667,131.6
7000060,1997-11-10,2010-12-31,4799,51.0,12.0,3.0,1.0,0.0,0.0,0.0,-0.54,1.019,-0.998,0.00175,0.00325,0.00605,34.35,131.46666666666667
7000133,1997-11-10,2010-12-31,4799,25.0,10.0,3.0,1.0,0.0,0.0,0.0,-0.5,0.874,-1.0,0.00236,0.00421,0.00748,34.36666666666667,131.06666666666666
7000930,1997-11-10,2010-12-31,4799,44.0,12.0,5.0,2.0,0.0,0.0,0.0,-0.389,0.742,-1.0,0.0104,0.0163,0.0255,34.5,131.46666666666667
7020000,1922-03-01,2010-12-31,32447,250.0,73.0,23.0,5.0,0.0,0.0,0.0,-0.582,1.106,-0.997,0.00107,0.0021,0.0041,33.95,130.93333333333334
7020002,1996-04-01,2010-12-31,5387,47.0,14.0,5.0,1.0,0.0,0.0,0.0,-0.573,1.165,-0.992,0.00143,0.00276,0.00533,34.15,130.91666666666666
7020031,1997-11-10,2010-12-31,4799,46.0,14.0,4.0,1.0,0.0,0.0,0.0,-0.573,1.183,-1.0,0.00149,0.00287,0.00556,34.11666666666667,131.03333333333333
7020033,1997-11-10,2010-12-31,4799,47.0,11.0,5.0,2.0,0.0,0.0,0.0,-0.37,0.672,-0.999,0.0121,0.0185,0.0283,34.35,130.86666666666667
7020100,1996-04-01,2010-12-31,5387,53.0,20.0,6.0,1.0,0.0,0.0,0.0,-0.651,1.476,-0.994,0.000836,0.00177,0.00374,33.93333333333333,131.28333333333333
7020130,1997-11-10,2010-12-31,4799,46.0,16.0,7.0,2.0,0.0,0.0,0.0,-0.452,1.019,-0.993,0.00722,0.0121,0.0204,33.95,131.25
7020131,1997-11-10,2010-12-31,4799,37.0,13.0,4.0,1.0,0.0,0.0,0.0,-0.557,1.124,-0.999,0.00168,0.00319,0.00606,34.05,131.23333333333332
7020930,1997-11-10,2010-12-31,4799,64.0,18.0,7.0,1.0,0.0,0.0,0.0,-0.628,1.464,-0.981,0.00118,0.00243,0.005,34.0,131.18333333333334
7030030,1997-11-10,2010-12-31,4799,89.0,30.0,10.0,3.0,1.0,0.0,0.0,-0.495,1.354,-1.0,0.00769,0.0136,0.0241,34.05,132.21666666666667
7030031,1997-11-10,2010-12-31,4799,24.0,8.0,5.0,1.0,0.0,0.0,0.0,-0.452,0.77,-0.953,0.00407,0.00684,0.0115,34.3,132.03333333333333
7030032,1997-11-10,2010-12-31,4799,62.0,14.0,7.0,2.0,1.0,0.0,0.0,-0.398,0.848,-0.993,0.0115,0.0182,0.0288,34.1,132.05
7030033,1997-11-10,2010-12-31,4799,32.0,11.0,6.0,1.0,1.0,0.0,0.0,-0.39,0.702,-0.94,0.00934,0.0146,0.0229,34.21666666666667,132.08333333333334
7030060,1997-11-10,2010-12-31,4799,79.0,21.0,9.0,3.0,1.0,0.0,0.0,-0.444,1.125,-0.998,0.0103,0.0172,0.0288,34.1,132.08333333333334
7030061,1998-10-15,2010-12-31,4460,55.0,12.0,5.0,1.0,0.0,0.0,0.0,-0.54,1.125,-0.986,0.00223,0.00414,0.00771,34.266666666666666,131.96666666666667
7030062,1997-11-10,2010-12-31,4799,14.0,7.0,5.0,1.0,0.0,0.0,0.0,-0.423,0.664,-0.935,0.00508,0.00826,0.0134,34.233333333333334,131.98333333333332
7030070,1996-04-01,2010-12-31,5387,113.0,33.0,12.0,4.0,1.0,0.0,0.0,-0.503,1.393,-0.997,0.00741,0.0132,0.0236,34.166666666666664,132.21666666666667
7030160,1997-11-10,2010-12-31,4799,94.0,22.0,7.0,2.0,1.0,0.0,0.0,-0.457,1.104,-0.993,0.00801,0.0136,0.0229,33.96666666666667,131.95
7030161,1997-11-10,2010-12-31,4799,50.0,14.0,4.0,1.0,1.0,0.0,0.0,-0.404,0.733,-0.946,0.00802,0.0128,0.0203,33.983333333333334,132.0
7030260,1997-11-10,2010-12-31,4799,118.0,39.0,12.0,3.0,1.0,0.0,0.0,-0.538,1.55,-0.999,0.00612,0.0114,0.0211,33.96666666666667,132.16666666666666
7030270,1999-07-21,2010-12-31,4181,107.0,33.0,9.0,4.0,1.0,0.0,0.0,-0.491,1.428,-0.995,0.00982,0.0173,0.0304,33.96666666666667,132.1
7030360,1997-11-10,2010-12-31,4799,79.0,18.0,9.0,1.0,1.0,0.0,0.0,-0.472,1.086,-0.938,0.00605,0.0104,0.0179,34.2,132.21666666666667
7030460,1997-11-10,2010-12-31,4799,138.0,46.0,12.0,2.0,1.0,0.0,0.0,-0.577,1.66,-0.987,0.00421,0.00817,0.0159,33.833333333333336,132.11666666666667
7030500,1996-04-01,2010-12-31,5387,95.0,36.0,10.0,3.0,1.0,0.0,0.0,-0.519,1.407,-0.999,0.00592,0.0108,0.0196,33.95,132.03333333333333
7030530,1997-11-10,2010-12-31,4799,120.0,39.0,11.0,3.0,1.0,0.0,0.0,-0.534,1.527,-0.999,0.00618,0.0114,0.0211,33.95,132.03333333333333
7030660,1997-11-10,2010-12-31,4799,149.0,45.0,12.0,4.0,1.0,0.0,0.0,-0.544,1.618,-0.999,0.00649,0.0121,0.0227,33.93333333333333,132.06666666666666
7030730,1997-11-10,2010-12-31,4799,112.0,30.0,12.0,5.0,1.0,0.0,0.0,-0.481,1.379,-0.988,0.0103,0.0179,0.0311,33.93333333333333,132.2
7030731,1997-11-10,2010-12-31,4799,141.0,40.0,12.0,3.0,1.0,0.0,0.0,-0.541,1.564,-0.999,0.006,0.0112,0.0208,33.9,132.28333333333333
7030760,1997-11-10,2010-12-31,4799,153.0,52.0,12.0,5.0,1.0,0.0,0.0,-0.553,1.69,-0.994,0.00661,0.0125,0.0236,33.95,132.26666666666668
7030761,1997-11-10,2010-12-31,4799,175.0,53.0,11.0,6.0,1.0,0.0,0.0,-0.544,1.67,-0.985,0.00732,0.0137,0.0256,33.916666666666664,132.36666666666667
7040000,1966-04-01,2010-12-31,16345,151.0,52.0,13.0,5.0,0.0,0.0,0.0,-0.509,1.051,-0.994,0.0031,0.00557,0.01,34.166666666666664,131.45
7040030,1997-11-10,2010-12-31,4799,85.0,29.0,7.0,2.0,0.0,0.0,0.0,-0.581,1.493,-0.999,0.00268,0.00523,0.0102,34.016666666666666,131.43333333333334
7040031,1997-11-10,2010-12-31,4799,54.0,17.0,6.0,2.0,1.0,0.0,0.0,-0.417,0.918,-0.996,0.01,0.0162,0.0261,34.1,131.4
7040061,1997-11-10,2010-12-31,4799,62.0,13.0,3.0,2.0,0.0,0.0,0.0,-0.406,0.731,-0.95,0.0077,0.0123,0.0196,34.18333333333333,131.46666666666667
7040062,1997-11-10,2010-12-31,4799,32.0,9.0,5.0,1.0,0.0,0.0,0.0,-0.477,0.864,-0.966,0.00334,0.00579,0.01,34.18333333333333,131.65
7040063,1997-11-10,2010-12-31,4799,74.0,18.0,7.0,3.0,0.0,0.0,0.0,-0.389,0.908,-1.0,0.0153,0.0239,0.0374,34.016666666666666,131.36666666666667
7040064,1997-11-10,2010-12-31,4799,66.0,20.0,7.0,4.0,1.0,0.0,0.0,-0.415,1.02,-0.988,0.0131,0.0211,0.034,34.4,131.71666666666667
7040130,1997-11-10,2010-12-31,4799,69.0,16.0,7.0,1.0,1.0,0.0,0.0,-0.446,0.954,-0.944,0.00682,0.0114,0.019,34.05,131.8
7040160,1997-11-10,2010-12-31,4799,67.0,18.0,7.0,4.0,0.0,0.0,0.0,-0.327,0.762,-0.989,0.0299,0.0436,0.0634,34.06666666666667,131.75
7040161,1997-11-10,2010-12-31,4799,62.0,13.0,5.0,1.0,0.0,0.0,0.0,-0.557,1.157,-0.989,0.00181,0.00344,0.00653,34.05,131.96666666666667
7040200,1996-04-01,2010-12-31,5387,75.0,15.0,5.0,1.0,0.0,0.0,0.0,-0.588,1.22,-0.994,0.00127,0.0025,0.00492,34.05,131.56666666666666
7040300,1994-07-15,2010-12-31,6013,15.0,9.0,3.0,1.0,0.0,0.0,0.0,-0.477,0.692,-1.0,0.00225,0.0039,0.00675,34.05,131.86666666666667
7040360,1998-10-15,2010-12-31,4460,80.0,18.0,6.0,1.0,1.0,0.0,0.0,-0.454,1.012,-0.949,0.00678,0.0114,0.0193,34.016666666666666,131.86666666666667
7100200,1919-01-01,2010-12-31,33602,464.0,139.0,37.0,7.0,2.0,0.0,0.0,-0.625,1.438,-0.999,0.00116,0.00238,0.00488,33.583333333333336,130.38333333333333
7100600,1996-04-01,2010-12-31,5387,66.0,16.0,3.0,2.0,0.0,0.0,0.0,-0.452,0.847,-0.943,0.00485,0.00816,0.0137,33.43333333333333,130.38333333333333
7102800,1996-04-01,2010-12-31,5387,76.0,18.0,4.0,3.0,0.0,0.0,0.0,-0.389,0.777,-0.931,0.0113,0.0177,0.0277,33.766666666666666,130.5
7102900,1996-04-01,2010-12-31,5387,269.0,70.0,18.0,7.0,1.0,0.0,0.0,-0.595,1.899,-0.99,0.00545,0.0108,0.0214,33.583333333333336,130.18333333333334
7110500,1996-04-01,2010-12-31,5387,37.0,10.0,3.0,1.0,0.0,0.0,0.0,-0.5,0.824,-1.0,0.00211,0.00375,0.00666,33.86666666666667,130.78333333333333
7111400,1996-04-01,2010-12-31,5387,63.0,22.0,4.0,1.0,0.0,0.0,0.0,-0.671,1.493,-0.998,0.000623,0.00135,0.00292,33.8,130.98333333333332
7120100,1931-07-22,2010-12-31,29017,213.0,81.0,21.0,2.0,1.0,0.0,0.0,-0.675,1.344,-0.981,0.000418,0.00091,0.00198,33.65,130.7
7130000,1996-04-01,2010-12-31,5387,60.0,17.0,3.0,1.0,0.0,0.0,0.0,-0.615,1.246,-0.992,0.00087,0.00177,0.00359,33.03333333333333,130.45
7130100,1996-04-01,2010-12-31,5387,152.0,46.0,14.0,5.0,1.0,0.0,0.0,-0.544,1.611,-0.995,0.00639,0.012,0.0224,33.3,130.5
7130400,1996-04-01,2010-12-31,5387,41.0,15.0,2.0,1.0,0.0,0.0,0.0,-0.588,1.088,-0.963,0.000936,0.00184,0.00363,33.21666666666667,130.7
7200000,1996-04-01,2010-12-31,5387,135.0,30.0,6.0,1.0,1.0,0.0,0.0,-0.521,1.218,-0.946,0.00373,0.0068,0.0124,33.45,129.96666666666667
7210000,1919-01-01,2010-12-31,33602,316.0,112.0,44.0,4.0,0.0,0.0,0.0,-0.724,1.639,-0.969,0.000375,0.000862,0.00198,33.266666666666666,130.3
7213300,1996-04-01,2010-12-31,5387,52.0,15.0,1.0,1.0,0.0,0.0,0.0,-0.588,0.987,-0.866,0.000743,0.00146,0.00288,33.016666666666666,130.18333333333334
7300000,1947-01-01,2010-12-31,23375,82.0,26.0,4.0,1.0,0.0,0.0,0.0,-0.707,0.989,-0.996,0.000109,0.000245,0.000554,33.15,129.73333333333332
7300100,1939-01-11,2010-12-31,26287,92.0,37.0,6.0,1.0,0.0,0.0,0.0,-0.784,1.277,-1.0,6.15e-05,0.000152,0.000374,33.36666666666667,129.55
7310000,1919-01-01,2010-12-31,33602,689.0,169.0,41.0,3.0,1.0,0.0,0.0,-0.782,1.852,-0.988,0.000239,0.000589,0.00145,32.733333333333334,129.86666666666667
7310001,1996-04-01,2010-12-31,5387,108.0,28.0,7.0,1.0,0.0,0.0,0.0,-0.724,1.766,-0.995,0.000502,0.00116,0.00266,32.916666666666664,129.78333333333333
7321701,1923-01-01,2010-12-31,32141,2513.0,913.0,248.0,34.0,1.0,0.0,0.0,-0.974,3.188,-0.976,0.000233,0.000714,0.00219,32.733333333333334,130.26666666666668
7321770,1996-04-01,2010-12-31,5387,114.0,25.0,4.0,1.0,0.0,0.0,0.0,-0.699,1.595,-0.997,0.000504,0.00113,0.00252,32.86666666666667,130.3
7350600,1919-01-01,2010-12-31,33602,130.0,47.0,9.0,1.0,0.0,0.0,0.0,-0.836,1.42,-0.997,3.69e-05,9.67e-05,0.000253,34.2,129.28333333333333
7350601,1994-07-15,2010-12-31,6013,14.0,4.0,1.0,1.0,0.0,0.0,0.0,-0.301,-0.113,-0.866,0.00603,0.00852,0.0121,34.53333333333333,129.4
7360400,1994-07-15,2010-12-31,6013,25.0,9.0,1.0,1.0,0.0,0.0,0.0,-0.477,0.533,-0.866,0.00156,0.0027,0.00468,33.8,129.73333333333332
7400430,1998-10-15,2010-12-31,4460,116.0,23.0,9.0,2.0,0.0,0.0,0.0,-0.53,1.377,-0.991,0.00462,0.0085,0.0157,33.0,131.21666666666667
7401131,1998-10-15,2010-12-31,4460,85.0,31.0,10.0,3.0,0.0,0.0,0.0,-0.507,1.424,-1.0,0.00749,0.0134,0.0241,32.93333333333333,131.23333333333332
7401200,1931-11-05,2010-12-31,28911,602.0,221.0,59.0,16.0,3.0,0.0,0.0,-0.617,1.71,-0.998,0.00246,0.00501,0.0102,32.88333333333333,131.06666666666666
7401232,1998-10-15,2010-12-31,4460,94.0,30.0,6.0,1.0,0.0,0.0,0.0,-0.739,1.881,-1.0,0.000514,0.0012,0.00281,32.86666666666667,131.0
7410100,1996-04-01,2010-12-31,5387,140.0,54.0,14.0,3.0,0.0,0.0,0.0,-0.628,1.833,-0.999,0.00275,0.00566,0.0117,32.483333333333334,130.6
7410130,1998-10-15,2010-12-31,4460,65.0,27.0,6.0,2.0,0.0,0.0,0.0,-0.565,1.446,-0.996,0.00309,0.00592,0.0113,32.53333333333333,130.63333333333333
7410160,1998-10-15,2010-12-31,4460,150.0,47.0,9.0,2.0,0.0,0.0,0.0,-0.686,1.946,-1.0,0.0014,0.00309,0.0068,32.43333333333333,130.65
7410230,1998-10-15,2010-12-31,4460,34.0,11.0,2.0,1.0,0.0,0.0,0.0,-0.521,0.923,-0.972,0.0019,0.00345,0.00629,32.983333333333334,130.43333333333334
7410330,1998-10-15,2010-12-31,4460,52.0,15.0,3.0,1.0,0.0,0.0,0.0,-0.588,1.228,-0.994,0.00129,0.00255,0.00501,32.916666666666664,130.51666666666668
7410332,1998-10-15,2010-12-31,4460,87.0,37.0,7.0,1.0,0.0,0.0,0.0,-0.784,2.07,-0.999,0.000381,0.00094,0.00232,32.86666666666667,130.6
7410430,1998-10-15,2010-12-31,4460,66.0,6.0,3.0,1.0,0.0,0.0,0.0,-0.389,0.499,-0.992,0.00596,0.00933,0.0146,33.11666666666667,130.7
7410431,1998-10-15,2010-12-31,4460,59.0,20.0,3.0,1.0,0.0,0.0,0.0,-0.651,1.458,-0.988,0.000802,0.00169,0.00358,33.03333333333333,130.76666666666668
7410432,1998-10-15,2010-12-31,4460,52.0,18.0,4.0,1.0,0.0,0.0,0.0,-0.628,1.415,-1.0,0.00105,0.00217,0.00446,33.0,130.73333333333332
7410433,1998-10-15,2010-12-31,4460,65.0,22.0,5.0,1.0,0.0,0.0,0.0,-0.671,1.607,-1.0,0.000811,0.00176,0.0038,32.96666666666667,130.68333333333334
7410530,1998-10-15,2010-12-31,4460,27.0,11.0,2.0,1.0,0.0,0.0,0.0,-0.521,0.923,-0.972,0.0019,0.00345,0.00629,32.983333333333334,130.81666666666666
7410532,1998-10-15,2010-12-31,4460,183.0,58.0,12.0,2.0,0.0,0.0,0.0,-0.731,2.155,-0.999,0.00109,0.00252,0.00586,32.95,130.85
7412230,1998-10-15,2010-12-31,4460,49.0,13.0,2.0,1.0,0.0,0.0,0.0,-0.557,1.056,-0.967,0.00144,0.00273,0.00518,33.06666666666667,130.53333333333333
7412330,1998-10-15,2010-12-31,4460,34.0,17.0,4.0,1.0,0.0,0.0,0.0,-0.615,1.37,-1.0,0.00116,0.00235,0.00477,32.93333333333333,130.45
7413230,1998-10-15,2010-12-31,4460,32.0,24.0,4.0,1.0,0.0,0.0,0.0,-0.69,1.644,-0.997,0.000651,0.00144,0.00319,32.86666666666667,130.83333333333334
7413730,1998-10-15,2010-12-31,4460,81.0,34.0,9.0,1.0,0.0,0.0,0.0,-0.766,2.039,-0.99,0.000477,0.00115,0.00278,32.71666666666667,130.8
7413830,1998-10-15,2010-12-31,4460,117.0,56.0,13.0,2.0,1.0,0.0,0.0,-0.606,1.824,-0.986,0.00384,0.00771,0.0155,32.733333333333334,130.75
7413930,1998-10-15,2010-12-31,4460,130.0,62.0,16.0,3.0,0.0,0.0,0.0,-0.658,2.044,-0.998,0.00276,0.00588,0.0125,32.78333333333333,130.81666666666666
7414030,1998-10-15,2010-12-31,4460,106.0,42.0,9.0,2.0,0.0,0.0,0.0,-0.661,1.856,-1.0,0.00169,0.00362,0.00775,32.65,130.8
7414800,1996-04-01,2010-12-31,5387,195.0,79.0,24.0,7.0,0.0,0.0,0.0,-0.526,1.784,-1.0,0.0126,0.0231,0.0423,32.65,130.68333333333334
7414830,1998-10-15,2010-12-31,4460,92.0,40.0,7.0,1.0,0.0,0.0,0.0,-0.801,2.132,-0.999,0.000335,0.000842,0.00212,32.65,130.66666666666666
7414831,1998-10-15,2010-12-31,4460,79.0,37.0,9.0,3.0,0.0,0.0,0.0,-0.546,1.55,-0.997,0.00538,0.0101,0.0189,32.6,130.7
7414832,1998-10-15,2010-12-31,4460,141.0,56.0,18.0,3.0,0.0,0.0,0.0,-0.636,1.98,-0.992,0.0034,0.00706,0.0147,32.63333333333333,130.75
7414931,1998-10-15,2010-12-31,4460,68.0,18.0,6.0,1.0,0.0,0.0,0.0,-0.628,1.474,-0.991,0.0012,0.00248,0.00511,32.71666666666667,131.16666666666666
7415130,1998-10-15,2010-12-31,4460,46.0,27.0,4.0,1.0,0.0,0.0,0.0,-0.716,1.738,-0.996,0.000535,0.00122,0.00278,32.88333333333333,130.78333333333333
7415230,1998-10-15,2010-12-31,4460,101.0,31.0,7.0,4.0,0.0,0.0,0.0,-0.445,1.227,-0.967,0.013,0.0217,0.0362,32.983333333333334,130.6
7415231,1998-10-15,2010-12-31,4460,33.0,10.0,3.0,1.0,0.0,0.0,0.0,-0.5,0.906,-1.0,0.00254,0.00453,0.00805,33.06666666666667,130.61666666666667
7415330,1998-10-15,2010-12-31,4460,55.0,29.0,3.0,1.0,0.0,0.0,0.0,-0.731,1.753,-0.98,0.000431,0.001,0.00232,32.8,130.71666666666667
7415370,1919-01-01,2010-12-31,33602,1302.0,475.0,137.0,21.0,0.0,0.0,0.0,-0.677,2.113,-0.993,0.00236,0.00514,0.0112,32.81666666666667,130.7
7415630,1998-10-15,2010-12-31,4460,74.0,34.0,9.0,1.0,0.0,0.0,0.0,-0.766,2.039,-0.99,0.000477,0.00115,0.00278,32.71666666666667,130.73333333333332
7415660,1998-10-15,2010-12-31,4460,105.0,58.0,22.0,4.0,1.0,0.0,0.0,-0.603,1.951,-0.995,0.00536,0.0107,0.0215,32.71666666666667,130.68333333333334
7420000,1942-03-30,2010-12-31,25102,736.0,294.0,96.0,19.0,2.0,0.0,0.0,-0.721,2.192,-0.989,0.00141,0.00323,0.0074,32.21666666666667,130.75
7420800,1996-04-01,2010-12-31,5387,70.0,27.0,10.0,1.0,0.0,0.0,0.0,-0.716,1.789,-0.975,0.000601,0.00137,0.00312,32.266666666666666,130.93333333333334
7430400,1996-04-01,2010-12-31,5387,153.0,53.0,19.0,6.0,0.0,0.0,0.0,-0.473,1.511,-0.999,0.0158,0.0273,0.047,32.3,130.5
7431900,1996-04-01,2010-12-31,5387,193.0,60.0,16.0,5.0,1.0,0.0,0.0,-0.584,1.795,-0.998,0.0051,0.00999,0.0196,32.583333333333336,130.43333333333334
7431930,1998-10-15,2010-12-31,4460,77.0,30.0,6.0,2.0,0.0,0.0,0.0,-0.588,1.529,-0.994,0.00259,0.0051,0.01,32.5,130.43333333333334
7432001,1949-06-01,2010-12-31,22493,269.0,105.0,22.0,4.0,0.0,0.0,0.0,-0.71,1.661,-1.0,0.000494,0.00112,0.00253,32.2,130.03333333333333
